0.130412	0.126175	0.12701	0.127732	0.129111	0.132339	0.128867	0.130861	0.135701	0.126124	0.131393	0.127974	0.128293	0.128	0.128098	0.136783	0.138312	0.127631	0.126569	0.126297	0.12739	0.126476	0.127335	0.127771	0.128576	0.126769	0.126932	0.128081	0.126702	0.130991
0.130675	0.126733	0.127513	0.127919	0.129285	0.132558	0.129291	0.131411	0.136246	0.126338	0.131746	0.128456	0.128431	0.128767	0.128447	0.137248	0.138169	0.128101	0.127178	0.12664	0.127848	0.126955	0.127563	0.128481	0.129179	0.127435	0.127368	0.128827	0.127098	0.131317
0.132017	0.128244	0.128898	0.128973	0.130611	0.13371	0.130672	0.132713	0.137328	0.127576	0.132817	0.12967	0.129565	0.130543	0.129737	0.138396	0.13931	0.129477	0.128786	0.128174	0.129282	0.128379	0.128892	0.129861	0.130353	0.128874	0.128951	0.130062	0.128209	0.132794
0.133824	0.129893	0.130888	0.130899	0.132354	0.135549	0.132708	0.134551	0.139046	0.129393	0.134746	0.131218	0.131498	0.13256	0.131676	0.139728	0.141297	0.131531	0.130763	0.130436	0.131202	0.130435	0.131031	0.131787	0.132041	0.130952	0.131019	0.132067	0.130053	0.134692
0.136095	0.131755	0.133359	0.133345	0.134557	0.138001	0.135109	0.136872	0.141536	0.131854	0.137268	0.133288	0.13399	0.135089	0.134034	0.142067	0.143522	0.134138	0.133335	0.132837	0.13393	0.132882	0.133425	0.134416	0.134674	0.133717	0.133254	0.134597	0.132639	0.136773
0.138944	0.134528	0.13599	0.136129	0.137181	0.141008	0.137758	0.139546	0.144226	0.134565	0.140094	0.135832	0.136929	0.138132	0.136935	0.144866	0.145834	0.137045	0.136031	0.135529	0.136861	0.135567	0.136082	0.137337	0.13767	0.136507	0.136129	0.137352	0.135625	0.139569
0.141723	0.137512	0.138718	0.13894	0.139998	0.144	0.14086	0.142529	0.147004	0.137298	0.142874	0.138716	0.139347	0.140921	0.139707	0.14735	0.148193	0.140111	0.138524	0.138362	0.139747	0.13843	0.139031	0.140253	0.14021	0.139204	0.139373	0.139882	0.138566	0.142469
0.144136	0.140429	0.141501	0.141714	0.142581	0.14678	0.143611	0.145449	0.149759	0.139899	0.145349	0.141516	0.141897	0.143719	0.142268	0.149832	0.150678	0.143018	0.141471	0.141224	0.142546	0.141393	0.141812	0.143084	0.142826	0.142193	0.142351	0.142926	0.141486	0.144889
0.146431	0.142964	0.143928	0.14433	0.144851	0.149461	0.145792	0.147915	0.152098	0.142133	0.147687	0.143991	0.144545	0.14675	0.144812	0.152027	0.153195	0.14539	0.144418	0.14385	0.145194	0.143932	0.144364	0.145592	0.145549	0.144689	0.144732	0.146315	0.143992	0.147484
0.148389	0.144799	0.145775	0.146355	0.146923	0.151268	0.147613	0.149846	0.154207	0.144247	0.149757	0.146051	0.1467	0.148779	0.146757	0.153938	0.155268	0.147185	0.146301	0.14603	0.147202	0.14605	0.146461	0.14767	0.147681	0.146681	0.146515	0.147818	0.146155	0.1499
0.149837	0.14655	0.147318	0.147892	0.148696	0.152652	0.149238	0.151506	0.155904	0.146259	0.151334	0.147739	0.148561	0.150137	0.148493	0.155546	0.156612	0.148624	0.147781	0.14776	0.148632	0.147679	0.148145	0.149347	0.149248	0.148446	0.148167	0.14923	0.148014	0.15137
0.151585	0.148358	0.148985	0.149395	0.150641	0.154453	0.151311	0.153421	0.157574	0.148437	0.153133	0.149946	0.150487	0.151435	0.150511	0.157109	0.158049	0.150095	0.14975	0.149416	0.150504	0.14958	0.150141	0.150936	0.15112	0.150055	0.150074	0.151409	0.149569	0.152636
0.15398	0.150652	0.151271	0.151602	0.153087	0.156734	0.154047	0.155714	0.159993	0.150871	0.155257	0.152528	0.152995	0.153692	0.153117	0.15916	0.160304	0.152175	0.152169	0.15152	0.152778	0.152097	0.152636	0.153014	0.153658	0.152338	0.152569	0.153704	0.151684	0.155021
0.156724	0.153898	0.15403	0.15415	0.155723	0.159316	0.157075	0.158549	0.162579	0.153582	0.157922	0.155416	0.155817	0.156365	0.155642	0.161795	0.162835	0.154732	0.155094	0.154432	0.155384	0.154984	0.155517	0.155865	0.156396	0.155087	0.155457	0.156301	0.154755	0.158285
0.15945	0.157031	0.157017	0.156594	0.158398	0.16203	0.159778	0.161378	0.165543	0.156591	0.16094	0.158768	0.158655	0.158792	0.158283	0.164487	0.16538	0.157515	0.158412	0.157712	0.158481	0.157971	0.158565	0.159089	0.159451	0.158194	0.158383	0.159686	0.157901	0.161138
0.162588	0.160052	0.160163	0.15946	0.16149	0.165177	0.162976	0.164427	0.169092	0.159981	0.163702	0.16196	0.161801	0.161592	0.161496	0.167212	0.168391	0.160446	0.161398	0.160968	0.161703	0.161019	0.16176	0.162475	0.162601	0.161582	0.161678	0.164122	0.160961	0.164124
0.165934	0.163082	0.163241	0.162608	0.164867	0.168553	0.166266	0.16794	0.172354	0.163288	0.166651	0.1651	0.165	0.165047	0.164748	0.170001	0.171544	0.163317	0.164442	0.1641	0.164881	0.164561	0.165182	0.165849	0.165696	0.164811	0.165177	0.166915	0.164169	0.167338
0.169093	0.166335	0.166489	0.165903	0.168231	0.171847	0.169622	0.171373	0.175307	0.166523	0.169914	0.168582	0.168245	0.168487	0.168109	0.173078	0.174413	0.166504	0.168155	0.167424	0.168409	0.168117	0.16843	0.169141	0.169321	0.168038	0.168645	0.169365	0.167658	0.170521
0.172397	0.170056	0.169942	0.169404	0.171553	0.175112	0.173152	0.174826	0.17831	0.170149	0.173265	0.171958	0.171615	0.171493	0.171657	0.176332	0.177435	0.169958	0.171959	0.171235	0.171793	0.171653	0.171702	0.172888	0.172743	0.171345	0.172045	0.172798	0.171397	0.173903
0.175715	0.173352	0.173267	0.172877	0.175158	0.178388	0.176504	0.178269	0.181766	0.173779	0.176812	0.17536	0.175288	0.174551	0.17519	0.179395	0.1807	0.173482	0.175709	0.174942	0.175228	0.175148	0.175278	0.176591	0.175986	0.17516	0.175714	0.176164	0.17503	0.177469
0.179491	0.17714	0.177275	0.176697	0.179115	0.182122	0.180341	0.182104	0.1857	0.177818	0.180675	0.179484	0.179294	0.1783	0.178876	0.183161	0.184434	0.177153	0.179451	0.178945	0.179282	0.179076	0.179378	0.180433	0.180081	0.179215	0.179653	0.180187	0.179092	0.181505
0.183787	0.181968	0.181909	0.181433	0.18332	0.186589	0.184768	0.186417	0.189876	0.182349	0.185115	0.184067	0.183569	0.182715	0.183307	0.187204	0.188337	0.181263	0.183861	0.183163	0.183873	0.183855	0.183886	0.184823	0.184505	0.183319	0.18394	0.184534	0.183646	0.186
0.188501	0.186638	0.186561	0.186682	0.188213	0.191421	0.189612	0.191063	0.194416	0.187252	0.189827	0.188871	0.188448	0.187162	0.188034	0.191511	0.192523	0.186092	0.188655	0.18757	0.18839	0.18869	0.188392	0.189394	0.189159	0.187898	0.188582	0.189347	0.188359	0.190939
0.193575	0.191563	0.191507	0.191882	0.193485	0.196297	0.194706	0.195951	0.199368	0.192408	0.194594	0.193745	0.193518	0.191794	0.192925	0.196378	0.197454	0.191366	0.193616	0.192579	0.193275	0.19345	0.193378	0.19447	0.194194	0.192712	0.193477	0.194489	0.193224	0.195882
0.198566	0.19667	0.196476	0.196901	0.198504	0.201246	0.199781	0.201025	0.20435	0.197208	0.199536	0.198363	0.198514	0.19684	0.19784	0.200988	0.202274	0.196419	0.198636	0.197597	0.198725	0.198256	0.198419	0.199355	0.199121	0.19761	0.198351	0.19975	0.198011	0.200567
0.202986	0.200787	0.20097	0.201195	0.203081	0.205601	0.204078	0.205513	0.208657	0.201265	0.204022	0.202662	0.202718	0.201947	0.202232	0.205309	0.206694	0.201055	0.203055	0.202116	0.203152	0.20257	0.202907	0.203605	0.203417	0.202366	0.202522	0.204125	0.202678	0.20483
0.206671	0.203774	0.204591	0.204991	0.206173	0.209114	0.20742	0.209085	0.212	0.204417	0.207737	0.205863	0.206048	0.205913	0.205968	0.209166	0.210517	0.205132	0.206595	0.20556	0.206635	0.206102	0.206577	0.207298	0.207006	0.205931	0.20623	0.207386	0.206496	0.208167
0.209261	0.206158	0.207341	0.208086	0.208468	0.211854	0.210135	0.211866	0.214728	0.207008	0.210436	0.208293	0.208827	0.209064	0.208601	0.212279	0.213277	0.208119	0.209219	0.208233	0.209484	0.208777	0.209233	0.210178	0.21003	0.208685	0.209187	0.209844	0.209011	0.210618
0.211073	0.207892	0.209083	0.209891	0.210672	0.213598	0.21179	0.213609	0.216752	0.208811	0.212353	0.210002	0.210356	0.211222	0.210181	0.214144	0.215042	0.210148	0.210903	0.209991	0.211334	0.210511	0.210738	0.212083	0.211748	0.210569	0.210997	0.21122	0.210648	0.21249
0.211925	0.208593	0.209798	0.210662	0.211351	0.214174	0.212138	0.214052	0.217041	0.209384	0.213288	0.210322	0.210837	0.211689	0.210305	0.214712	0.215551	0.210752	0.211389	0.210345	0.21181	0.210784	0.211106	0.212389	0.211785	0.211012	0.211423	0.211719	0.211024	0.21326
0.211514	0.208336	0.209505	0.210198	0.210949	0.213502	0.211467	0.21344	0.215982	0.209081	0.212525	0.20982	0.210597	0.211018	0.209452	0.213998	0.214891	0.210098	0.210753	0.209592	0.211009	0.210089	0.210485	0.211538	0.21112	0.210276	0.210679	0.211175	0.210325	0.212796
0.210548	0.207551	0.2087	0.209203	0.210164	0.212374	0.210339	0.212392	0.214941	0.208604	0.211508	0.209333	0.209667	0.209862	0.208605	0.212633	0.214125	0.20922	0.209572	0.208581	0.210011	0.209266	0.20947	0.210391	0.210212	0.209044	0.209725	0.210132	0.209265	0.211905
0.209608	0.207036	0.207617	0.208746	0.20971	0.2115	0.20962	0.211699	0.214104	0.208382	0.210972	0.209128	0.209023	0.208796	0.208184	0.211609	0.213384	0.208129	0.208734	0.207675	0.209207	0.208518	0.208664	0.209723	0.209314	0.208298	0.208762	0.209231	0.208352	0.211225
0.209355	0.206869	0.207488	0.208943	0.210054	0.211235	0.209722	0.211784	0.213636	0.208576	0.210965	0.209079	0.209098	0.208527	0.208253	0.21142	0.212967	0.20748	0.208685	0.207596	0.20883	0.208264	0.208451	0.209482	0.208812	0.207919	0.208323	0.208793	0.208132	0.21123
0.209861	0.207547	0.20841	0.209397	0.210794	0.211914	0.210543	0.212349	0.214246	0.209289	0.211642	0.209811	0.209648	0.208693	0.208803	0.212171	0.213471	0.20796	0.209042	0.208251	0.209273	0.208819	0.20911	0.209725	0.209375	0.208302	0.20868	0.209418	0.208479	0.211969
0.210734	0.208967	0.209193	0.210208	0.211719	0.213146	0.211623	0.213236	0.215159	0.210044	0.21262	0.211129	0.2107	0.209556	0.209851	0.213041	0.214262	0.209058	0.209868	0.208758	0.210307	0.209841	0.209887	0.210713	0.210488	0.20949	0.209467	0.210957	0.209451	0.213103
0.211455	0.210093	0.210046	0.211092	0.212548	0.213814	0.212402	0.213842	0.215436	0.210739	0.213275	0.212077	0.211816	0.21019	0.210607	0.213564	0.214906	0.209701	0.210856	0.209525	0.211123	0.210371	0.210508	0.211552	0.211162	0.21027	0.210181	0.211632	0.210358	0.214232
0.211714	0.210149	0.210548	0.21141	0.213014	0.213687	0.212518	0.214074	0.21578	0.21138	0.21341	0.212488	0.212115	0.210164	0.210962	0.213662	0.215161	0.209741	0.211218	0.209891	0.211227	0.210549	0.210973	0.211783	0.211383	0.210085	0.210304	0.211413	0.210658	0.214493
0.21137	0.209806	0.210022	0.211055	0.212623	0.213061	0.212306	0.213725	0.215649	0.21139	0.213107	0.21221	0.211616	0.209715	0.210533	0.213359	0.214891	0.209254	0.210674	0.209319	0.210587	0.210349	0.210662	0.21107	0.210834	0.209596	0.209878	0.210844	0.210134	0.213927
0.210273	0.208994	0.208642	0.209681	0.211414	0.211875	0.211332	0.212427	0.214319	0.210448	0.211864	0.210941	0.210503	0.20807	0.209225	0.212277	0.213887	0.208044	0.209421	0.208037	0.209086	0.209188	0.209381	0.209826	0.209386	0.208467	0.208598	0.209616	0.208719	0.21274
0.208276	0.206908	0.206532	0.207668	0.209479	0.209839	0.209235	0.210254	0.212092	0.208462	0.209822	0.208988	0.208573	0.205919	0.207515	0.210076	0.211913	0.20591	0.207431	0.20581	0.206915	0.206978	0.207231	0.207875	0.207409	0.206275	0.206168	0.207723	0.206568	0.210406
0.205723	0.204211	0.204012	0.205202	0.20699	0.206946	0.20649	0.207345	0.209321	0.206092	0.207482	0.2066	0.206086	0.203277	0.204972	0.207445	0.209547	0.202956	0.204775	0.203106	0.204255	0.204219	0.204549	0.205068	0.204807	0.203563	0.203713	0.205099	0.203758	0.207706
0.20332	0.20197	0.201796	0.202683	0.204338	0.204206	0.203779	0.204665	0.206448	0.203613	0.205179	0.204598	0.203541	0.200878	0.202408	0.205343	0.207397	0.200373	0.202112	0.200598	0.201871	0.20138	0.202016	0.202492	0.2022	0.201041	0.201572	0.202421	0.20128	0.205344
0.201692	0.200609	0.200154	0.200939	0.202644	0.202346	0.201854	0.203016	0.204202	0.201759	0.203417	0.203211	0.201807	0.199374	0.200725	0.203908	0.205946	0.198855	0.200377	0.198827	0.20022	0.199489	0.200195	0.200639	0.200545	0.199411	0.199629	0.20062	0.199748	0.203912
0.200819	0.1999	0.19908	0.200125	0.202117	0.20144	0.201056	0.202413	0.203302	0.201133	0.202534	0.202651	0.201297	0.198662	0.199767	0.203205	0.205261	0.198103	0.199778	0.198216	0.19929	0.198984	0.199485	0.199742	0.199757	0.198629	0.198738	0.199896	0.199129	0.203285
0.200697	0.199771	0.19896	0.200068	0.202133	0.201391	0.2011	0.202276	0.20338	0.201327	0.202378	0.202827	0.201515	0.198694	0.199951	0.203412	0.205386	0.198046	0.199679	0.198098	0.199117	0.199143	0.199606	0.199738	0.199556	0.198384	0.198745	0.19977	0.199293	0.20322
0.201472	0.200001	0.1997	0.200651	0.202637	0.201798	0.201454	0.202563	0.203948	0.201811	0.202445	0.203098	0.201906	0.198989	0.20051	0.203977	0.206125	0.198658	0.199988	0.198403	0.199638	0.199356	0.199891	0.200201	0.199978	0.198804	0.199254	0.200142	0.199801	0.203587
0.201889	0.200144	0.199976	0.201117	0.203007	0.201785	0.201749	0.203048	0.204149	0.202098	0.202419	0.203238	0.202079	0.199086	0.20059	0.204015	0.20648	0.199043	0.200438	0.19888	0.200143	0.199325	0.199937	0.20064	0.200487	0.199165	0.199428	0.200837	0.199826	0.203703
0.201266	0.199689	0.199146	0.200607	0.202676	0.201067	0.201328	0.202415	0.203184	0.201557	0.20185	0.202487	0.201219	0.198245	0.199886	0.202776	0.205316	0.198333	0.199884	0.198297	0.199535	0.198903	0.199274	0.200115	0.199787	0.198565	0.198635	0.200273	0.199274	0.202791
0.199871	0.198406	0.19774	0.199344	0.201261	0.199648	0.19996	0.200786	0.201614	0.199907	0.20032	0.200978	0.199397	0.196425	0.198387	0.200794	0.203259	0.196396	0.198272	0.19673	0.197938	0.197684	0.197927	0.198465	0.198116	0.197152	0.197076	0.198569	0.198007	0.201104
0.197954	0.196426	0.196311	0.197621	0.199792	0.197991	0.198124	0.199185	0.199987	0.198018	0.198411	0.199065	0.197419	0.194088	0.196867	0.198593	0.201516	0.194366	0.196507	0.194954	0.19609	0.196068	0.196226	0.1965	0.196364	0.195237	0.195446	0.196715	0.196037	0.199413
0.196582	0.194936	0.195068	0.196318	0.198945	0.196731	0.196881	0.197889	0.198814	0.19654	0.196927	0.197352	0.196101	0.192136	0.195275	0.196753	0.199859	0.192887	0.195222	0.193319	0.194616	0.194662	0.194872	0.195082	0.19498	0.19369	0.193974	0.19541	0.194644	0.197887
0.195869	0.194361	0.194278	0.195709	0.198499	0.195847	0.196568	0.197316	0.198328	0.196112	0.196215	0.196719	0.195698	0.19102	0.194054	0.195676	0.198616	0.191669	0.194561	0.19244	0.193586	0.193788	0.194304	0.194317	0.194422	0.192827	0.19281	0.195054	0.193987	0.197194
0.195901	0.194474	0.194065	0.195743	0.198553	0.195787	0.196492	0.197322	0.198322	0.196459	0.195977	0.196888	0.19559	0.190338	0.193865	0.195156	0.198187	0.191074	0.194443	0.19242	0.193349	0.193659	0.194115	0.194169	0.194529	0.192712	0.192942	0.194902	0.193673	0.197243
0.196148	0.19503	0.194048	0.195844	0.19902	0.196226	0.196824	0.197509	0.198637	0.196875	0.196046	0.197567	0.1959	0.190056	0.194319	0.194863	0.198428	0.191058	0.194867	0.192581	0.19349	0.193939	0.194317	0.194593	0.194771	0.193043	0.193145	0.195059	0.194008	0.197678
0.196098	0.195566	0.19421	0.195668	0.199526	0.196361	0.197304	0.19793	0.198843	0.197384	0.196358	0.198282	0.196354	0.189612	0.194557	0.194622	0.198556	0.190539	0.195092	0.192477	0.1935	0.194245	0.194581	0.194702	0.194776	0.193249	0.192944	0.195132	0.194226	0.198148
0.195735	0.195517	0.194088	0.195533	0.199449	0.196041	0.197355	0.197753	0.198773	0.197806	0.19605	0.198519	0.196353	0.188551	0.194077	0.194194	0.197814	0.189376	0.19486	0.192151	0.193265	0.194153	0.194265	0.194209	0.194531	0.192732	0.192708	0.194899	0.193857	0.198132
0.194873	0.19505	0.193188	0.194862	0.19901	0.195396	0.197077	0.19704	0.19801	0.197706	0.194974	0.198583	0.19594	0.187119	0.193387	0.192943	0.196647	0.187877	0.194383	0.191459	0.192179	0.193434	0.193422	0.193282	0.193809	0.191579	0.191722	0.194284	0.19308	0.197611
0.194042	0.194774	0.192169	0.193694	0.198355	0.19459	0.196567	0.196406	0.196924	0.197176	0.19399	0.198298	0.195265	0.185476	0.192487	0.191496	0.195641	0.186241	0.193663	0.19023	0.190933	0.192521	0.192386	0.192264	0.192813	0.190398	0.190738	0.193341	0.192161	0.196708
0.193285	0.19412	0.191218	0.192788	0.197895	0.193663	0.19565	0.195633	0.196205	0.19666	0.193219	0.197613	0.194394	0.184082	0.191583	0.190424	0.194784	0.184955	0.192714	0.188979	0.189891	0.191434	0.191552	0.191187	0.191884	0.18946	0.18989	0.192742	0.191176	0.195856
0.19214	0.193257	0.190162	0.191819	0.197201	0.192688	0.194487	0.194662	0.195264	0.195889	0.192118	0.19678	0.193457	0.182881	0.190645	0.189425	0.193938	0.18379	0.191507	0.187879	0.188565	0.190484	0.190645	0.19001	0.190971	0.188484	0.188736	0.191792	0.190213	0.194893
0.190683	0.192041	0.189086	0.190246	0.19559	0.191442	0.193318	0.19329	0.193545	0.194608	0.190503	0.195643	0.192104	0.1817	0.18908	0.188483	0.192954	0.182647	0.19005	0.186529	0.187176	0.189486	0.189337	0.188628	0.18969	0.1869	0.187118	0.190283	0.189042	0.193443
0.189272	0.189924	0.187607	0.188396	0.193657	0.189536	0.191524	0.191499	0.191615	0.192561	0.188923	0.193641	0.190171	0.180495	0.187321	0.187725	0.191862	0.181392	0.188284	0.184889	0.185818	0.187857	0.187622	0.187015	0.187915	0.185264	0.185605	0.188742	0.187164	0.191639
0.18781	0.187898	0.185788	0.186686	0.191762	0.187453	0.189251	0.189569	0.189726	0.189936	0.187256	0.191209	0.187891	0.17931	0.185552	0.186632	0.190988	0.180031	0.186308	0.183282	0.184317	0.185856	0.185682	0.185369	0.186116	0.183806	0.184055	0.18696	0.185046	0.189556
0.186543	0.186184	0.184331	0.185148	0.189953	0.185741	0.187179	0.187672	0.187919	0.187898	0.185603	0.189085	0.186004	0.178438	0.183924	0.18563	0.190349	0.179079	0.184634	0.181762	0.182725	0.183921	0.183922	0.183897	0.184428	0.182256	0.182483	0.185095	0.183423	0.187534
0.185897	0.184859	0.183403	0.184192	0.188748	0.184612	0.18593	0.18624	0.186713	0.186464	0.184657	0.187504	0.184806	0.177907	0.182715	0.185151	0.18993	0.178723	0.183498	0.180723	0.181766	0.182665	0.182651	0.182951	0.183333	0.181211	0.181525	0.184018	0.182305	0.186048
0.185932	0.184371	0.18325	0.184159	0.188657	0.184242	0.185545	0.185759	0.186321	0.185711	0.184419	0.186918	0.184193	0.178204	0.182426	0.185298	0.189767	0.17879	0.183079	0.180566	0.181713	0.182356	0.18252	0.182623	0.183082	0.180986	0.181171	0.183615	0.181976	0.18557
0.186857	0.185042	0.184255	0.184717	0.189378	0.184737	0.186098	0.186542	0.186757	0.186006	0.185011	0.187438	0.184699	0.179384	0.183249	0.186607	0.190618	0.179858	0.183524	0.181391	0.182272	0.182922	0.18328	0.183182	0.183716	0.181729	0.181869	0.18393	0.182476	0.186074
0.188657	0.187083	0.186454	0.186484	0.191104	0.186608	0.187867	0.188417	0.188425	0.187894	0.186882	0.18923	0.186465	0.181576	0.184995	0.188945	0.193052	0.182113	0.18519	0.183302	0.184033	0.18452	0.185125	0.185032	0.185519	0.183914	0.183855	0.1858	0.184321	0.187969
0.191872	0.190553	0.189703	0.189853	0.194099	0.189974	0.190917	0.191494	0.191601	0.191174	0.190151	0.192443	0.189775	0.18513	0.188121	0.192315	0.196732	0.185377	0.188332	0.186384	0.1874	0.187737	0.188427	0.188219	0.188736	0.187257	0.186998	0.189089	0.187648	0.1913
0.196667	0.195232	0.194226	0.194485	0.198507	0.194357	0.195272	0.195996	0.195904	0.195485	0.194385	0.196715	0.194183	0.189879	0.192621	0.196847	0.201179	0.189867	0.192619	0.190837	0.192028	0.192174	0.192779	0.192616	0.193246	0.191632	0.191365	0.193857	0.192035	0.195544
0.202137	0.200389	0.199728	0.199783	0.20393	0.199612	0.200491	0.201382	0.20107	0.200713	0.199606	0.201601	0.199239	0.19505	0.197769	0.202049	0.206235	0.195397	0.197787	0.196147	0.19722	0.1975	0.198049	0.19815	0.19848	0.196712	0.19671	0.199438	0.197482	0.200651
0.207723	0.205786	0.205367	0.205315	0.209534	0.205286	0.205941	0.207098	0.206609	0.20631	0.205239	0.20707	0.204763	0.200528	0.20309	0.207336	0.211632	0.201209	0.203298	0.201816	0.202767	0.202989	0.203529	0.203778	0.204069	0.202021	0.202311	0.204956	0.202834	0.206257
